policy_guided_gradient_descent_sst best cost max,policy_guided_gradient_descent_sst best cost mean,policy_guided_gradient_descent_sst best cost min,policy_guided_gradient_descent_sst best cost std,policy_guided_gradient_descent_sst success fraction,policy_guided_gradient_descent_sst time,policy_guided_sst best cost max,policy_guided_sst best cost mean,policy_guided_sst best cost min,policy_guided_sst best cost std,policy_guided_sst success fraction,policy_guided_sst time,rl best cost max,rl best cost mean,rl best cost min,rl best cost std,rl success fraction,rl time,stable_sparse_rrt best cost max,stable_sparse_rrt best cost mean,stable_sparse_rrt best cost min,stable_sparse_rrt best cost std,stable_sparse_rrt success fraction,stable_sparse_rrt time
inf,26.404405546050768,1.0,15.802793065666144,0.5,118.49999999999754,inf,30.932566123307833,5.0,19.59832000047058,0.42,118.49999999999754,,,,,,,inf,48.80672442384217,11.0,20.619153329977202,0.34,118.49999999999754
inf,26.402652700736056,1.0,15.800831769930355,0.5,118.59999999999754,inf,30.931707447312338,5.0,19.598568577265237,0.42,118.59999999999754,,,,,,,inf,48.806149813971786,11.0,20.619274584918607,0.34,118.59999999999754
inf,26.40089985542134,1.0,15.798872581509617,0.5,118.69999999999753,inf,30.930848771316835,5.0,19.598817530747425,0.42,118.69999999999753,,,,,,,inf,48.80557520410139,11.0,20.61939593788051,0.34,118.69999999999753
inf,26.399147010106635,1.0,15.796915501187998,0.5,118.79999999999752,inf,30.929990095321337,5.0,19.599066860902784,0.42,118.79999999999752,,,,,,,inf,48.80500059423099,11.0,20.619517388861173,0.34,118.79999999999752
inf,26.39739416479192,1.0,15.794960529749114,0.5,118.89999999999752,inf,30.92913141932584,5.0,19.599316567716944,0.42,118.89999999999752,,,,,,,inf,48.80442598436059,11.0,20.61963893785887,0.34,118.89999999999752
inf,26.395641319477207,1.0,15.79300766797612,0.5,118.99999999999751,inf,30.928272743330343,5.0,19.599566651175508,0.42,118.99999999999751,,,,,,,inf,48.8038513744902,11.0,20.619760584871866,0.34,118.99999999999751
inf,26.393888474162495,1.0,15.791056916651723,0.5,119.09999999999751,inf,30.927414067334844,5.0,19.599817111264052,0.42,119.09999999999751,,,,,,,inf,48.80327676461981,11.0,20.619882329898424,0.34,119.09999999999751
inf,26.392135628847782,1.0,15.789108276558153,0.5,119.1999999999975,inf,30.926555391339342,5.0,19.600067947968146,0.42,119.1999999999975,,,,,,,inf,48.80270215474941,11.0,20.620004172936817,0.34,119.1999999999975
inf,26.39038278353307,1.0,15.787161748477198,0.5,119.2999999999975,inf,30.925696715343847,5.0,19.60031916127333,0.42,119.2999999999975,,,,,,,inf,48.80212754487901,11.0,20.620126113985297,0.34,119.2999999999975
inf,26.388629938218358,1.0,15.785217333190174,0.5,119.39999999999749,inf,30.924838039348348,5.0,19.600570751165122,0.42,119.39999999999749,,,,,,,inf,48.801552935008615,11.0,20.62024815304213,0.34,119.39999999999749
inf,26.386877092903642,1.0,15.783275031477933,0.5,119.49999999999748,inf,30.923979363352846,5.0,19.600822717629015,0.42,119.49999999999748,,,,,,,inf,48.800978325138225,11.0,20.620370290105576,0.34,119.49999999999748
inf,26.385124247588934,1.0,15.781334844120867,0.5,119.59999999999748,inf,30.92312068735735,5.0,19.60107506065049,0.42,119.59999999999748,,,,,,,inf,48.80040371526783,11.0,20.620492525173887,0.34,119.59999999999748
inf,26.38337140227422,1.0,15.7793967718989,0.5,119.69999999999747,inf,30.922262011361855,5.0,19.601327780215016,0.42,119.69999999999747,,,,,,,inf,48.79982910539743,11.0,20.620614858245332,0.34,119.69999999999747
inf,26.381618556959506,1.0,15.777460815591493,0.5,119.79999999999747,inf,30.921403335366353,5.0,19.60158087630801,0.42,119.79999999999747,,,,,,,inf,48.79925449552704,11.0,20.620737289318157,0.34,119.79999999999747
inf,26.37986571164479,1.0,15.775526975977632,0.5,119.89999999999746,inf,30.920544659370854,5.0,19.6018343489149,0.42,119.89999999999746,,,,,,,inf,48.79867988565665,11.0,20.620859818390624,0.34,119.89999999999746
inf,26.378112866330085,1.0,15.773595253835833,0.5,119.99999999999746,inf,30.919685983375356,5.0,19.60208819802107,0.42,119.99999999999746,,,,,,,inf,48.79810527578625,11.0,20.620982445460974,0.34,119.99999999999746
inf,26.37636002101537,1.0,15.771665649944145,0.5,120.09999999999745,inf,30.918827307379857,5.0,19.6023424236119,0.42,120.09999999999745,,,,,,,inf,48.79753066591585,11.0,20.621105170527475,0.34,120.09999999999745
inf,26.37460717570066,1.0,15.769738165080145,0.5,120.19999999999744,inf,30.917968631384355,5.0,19.602597025672747,0.42,120.19999999999744,,,,,,,inf,48.79695605604545,11.0,20.62122799358837,0.34,120.19999999999744
inf,26.372854330385945,1.0,15.76781280002093,0.5,120.29999999999744,inf,30.91710995538886,5.0,19.60285200418893,0.42,120.29999999999744,,,,,,,inf,48.79638144617506,11.0,20.6213509146419,0.34,120.29999999999744
inf,26.371101485071236,1.0,15.76588955554313,0.5,120.39999999999743,inf,30.91625127939336,5.0,19.603107359145763,0.42,120.39999999999743,,,,,,,inf,48.79580683630466,11.0,20.621473933686325,0.34,120.39999999999743
inf,26.36934863975652,1.0,15.763968432422889,0.5,120.49999999999743,inf,30.91539260339786,5.0,19.603363090528546,0.42,120.49999999999743,,,,,,,inf,48.795232226434265,11.0,20.621597050719885,0.34,120.49999999999743
inf,26.367595794441808,1.0,15.762049431435884,0.5,120.59999999999742,inf,30.914533927402363,5.0,19.603619198322534,0.42,120.59999999999742,,,,,,,inf,48.79465761656387,11.0,20.621720265740823,0.34,120.59999999999742
inf,26.365842949127092,1.0,15.7601325533573,0.5,120.69999999999742,inf,30.91367525140686,5.0,19.60387568251298,0.42,120.69999999999742,,,,,,,inf,48.79408300669348,11.0,20.621843578747384,0.34,120.69999999999742
inf,26.36409010381238,1.0,15.758217798961855,0.5,120.79999999999741,inf,30.912816575411366,5.0,19.604132543085107,0.42,120.79999999999741,,,,,,,inf,48.79350839682308,11.0,20.621966989737817,0.34,120.79999999999741
inf,26.36233725849767,1.0,15.756305169023776,0.5,120.8999999999974,inf,30.911957899415867,5.0,19.60438978002413,0.42,120.8999999999974,,,,,,,inf,48.79293378695269,11.0,20.622090498710357,0.34,120.8999999999974
inf,26.360584413182956,1.0,15.754394664316807,0.5,120.9999999999974,inf,30.91109922342037,5.0,19.60464739331523,0.42,120.9999999999974,,,,,,,inf,48.79235917708229,11.0,20.622214105663243,0.34,120.9999999999974
inf,26.358831567868243,1.0,15.752486285614212,0.5,121.0999999999974,inf,30.910240547424873,5.0,19.60490538294356,0.42,121.0999999999974,,,,,,,inf,48.7917845672119,11.0,20.622337810594715,0.34,121.0999999999974
inf,26.35707872255353,1.0,15.750580033688768,0.5,121.19999999999739,inf,30.909381871429368,5.0,19.605163748894277,0.42,121.19999999999739,,,,,,,inf,48.7912099573415,11.0,20.62246161350301,0.34,121.19999999999739
inf,26.355325877238815,1.0,15.74867590931276,0.5,121.29999999999738,inf,30.908523195433872,5.0,19.605422491152495,0.42,121.29999999999738,,,,,,,inf,48.79063534747111,11.0,20.622585514386362,0.34,121.29999999999738
inf,26.35357303192411,1.0,15.746773913257988,0.5,121.39999999999738,inf,30.907664519438377,5.0,19.60568160970332,0.42,121.39999999999738,,,,,,,inf,48.79006073760071,11.0,20.622709513243002,0.34,121.39999999999738
inf,26.351820186609395,1.0,15.744874046295765,0.5,121.49999999999737,inf,30.906805843442875,5.0,19.60594110453183,0.42,121.49999999999737,,,,,,,inf,48.789486127730314,11.0,20.62283361007117,0.34,121.49999999999737
inf,26.350067341294682,1.0,15.742976309196907,0.5,121.59999999999737,inf,30.905947167447376,5.0,19.606200975623082,0.42,121.59999999999737,,,,,,,inf,48.78891151785992,11.0,20.622957804869092,0.34,121.59999999999737
inf,26.348314495979974,1.0,15.741080702731738,0.5,121.69999999999736,inf,30.905088491451878,5.0,19.606461222962125,0.42,121.69999999999736,,,,,,,inf,48.788336907989525,11.0,20.623082097635002,0.34,121.69999999999736
inf,26.346561650665258,1.0,15.739187227670092,0.5,121.79999999999735,inf,30.904229815456382,5.0,19.60672184653396,0.42,121.79999999999735,,,,,,,inf,48.78776229811913,11.0,20.623206488367128,0.34,121.79999999999735
inf,26.344808805350546,1.0,15.73729588478131,0.5,121.89999999999735,inf,30.903371139460884,5.0,19.6069828463236,0.42,121.89999999999735,,,,,,,inf,48.78718768824873,11.0,20.62333097706369,0.34,121.89999999999735
inf,26.34305596003583,1.0,15.735406674834225,0.5,121.99999999999734,inf,30.90251246346538,5.0,19.607244222316012,0.42,121.99999999999734,,,,,,,inf,48.78661307837834,11.0,20.623455563722924,0.34,121.99999999999734
inf,26.341492450786077,1.0,15.733780194530164,0.5,122.09999999999734,inf,30.901653787469886,5.0,19.607505974496156,0.42,122.09999999999734,,,,,,,inf,48.78603846850795,11.0,20.62358024834305,0.34,122.09999999999734
inf,26.34073007537274,1.0,15.73325741754286,0.5,122.19999999999733,inf,30.900795111474384,5.0,19.607768102848965,0.42,122.19999999999733,,,,,,,inf,48.78546385863755,11.0,20.623705030922288,0.34,122.19999999999733
inf,26.339967699959402,1.0,15.73273495279071,0.5,122.29999999999733,inf,30.899936435478885,5.0,19.608030607359346,0.42,122.29999999999733,,,,,,,inf,48.78488924876715,11.0,20.62382991145887,0.34,122.29999999999733
inf,26.339205324546068,1.0,15.732212800304822,0.5,122.39999999999732,inf,30.89907775948339,5.0,19.608293488012198,0.42,122.39999999999732,,,,,,,inf,48.78431463889675,11.0,20.62395488995101,0.34,122.39999999999732
inf,26.338442949132734,1.0,15.731690960116289,0.5,122.49999999999731,inf,30.898219083487888,5.0,19.608556744792395,0.42,122.49999999999731,,,,,,,inf,48.78374002902636,11.0,20.624079966396923,0.34,122.49999999999731
inf,26.337680573719396,1.0,15.73116943225619,0.5,122.59999999999731,inf,30.89736040749239,5.0,19.608820377684783,0.42,122.59999999999731,,,,,,,inf,48.783165419155964,11.0,20.62420514079483,0.34,122.59999999999731
inf,26.336918198306055,1.0,15.730648216755588,0.5,122.6999999999973,inf,30.89650173149689,5.0,19.609084386674194,0.42,122.6999999999973,,,,,,,inf,48.782590809285566,11.0,20.624330413142957,0.34,122.6999999999973
inf,26.336155822892717,1.0,15.730127313645536,0.5,122.7999999999973,inf,30.89564305550139,5.0,19.609348771745438,0.42,122.7999999999973,,,,,,,inf,48.78201619941517,11.0,20.624455783439505,0.34,122.7999999999973
inf,26.335393447479387,1.0,15.729606722957067,0.5,122.89999999999729,inf,30.89478437950589,5.0,19.6096135328833,0.42,122.89999999999729,,,,,,,inf,48.78144158954478,11.0,20.624581251682695,0.34,122.89999999999729
inf,26.33463107206605,1.0,15.729086444721204,0.5,122.99999999999729,inf,30.893925703510394,5.0,19.609878670072558,0.42,122.99999999999729,,,,,,,inf,48.780866979674386,11.0,20.624706817870738,0.34,122.99999999999729
inf,26.333868696652708,1.0,15.728566478968952,0.5,123.09999999999728,inf,30.8930670275149,5.0,19.610144183297944,0.42,123.09999999999728,,,,,,,inf,48.78029236980399,11.0,20.624832482001842,0.34,123.09999999999728
inf,26.33310632123937,1.0,15.728046825731303,0.5,123.19999999999727,inf,30.892208351519404,5.0,19.610410072544198,0.42,123.19999999999727,,,,,,,inf,48.77971775993359,11.0,20.62495824407423,0.34,123.19999999999727
inf,26.332343945826032,1.0,15.727527485039234,0.5,123.29999999999727,inf,30.891349675523898,5.0,19.61067633779601,0.42,123.29999999999727,,,,,,,inf,48.7791431500632,11.0,20.625084104086092,0.34,123.29999999999727
inf,26.331581570412695,1.0,15.72700845692371,0.5,123.39999999999726,inf,30.890490999528403,5.0,19.61094297903808,0.42,123.39999999999726,,,,,,,inf,48.77856854019281,11.0,20.62521006203565,0.34,123.39999999999726
inf,26.33081919499936,1.0,15.726489741415676,0.5,123.49999999999726,inf,30.8896323235329,5.0,19.611209996255063,0.42,123.49999999999726,,,,,,,inf,48.77799393032241,11.0,20.625336117921094,0.34,123.49999999999726
inf,26.330056819586027,1.0,15.725971338546069,0.5,123.59999999999725,inf,30.888773647537402,5.0,19.611477389431606,0.42,123.59999999999725,,,,,,,inf,48.77741932045201,11.0,20.625462271740645,0.34,123.59999999999725
inf,26.32929444417269,1.0,15.725453248345804,0.5,123.69999999999725,inf,30.887914971541903,5.0,19.611745158552324,0.42,123.69999999999725,,,,,,,inf,48.776844710581614,11.0,20.6255885234925,0.34,123.69999999999725
inf,26.328532068759348,1.0,15.724935470845791,0.5,123.79999999999724,inf,30.887056295546408,5.0,19.61201330360183,0.42,123.79999999999724,,,,,,,inf,48.776270100711216,11.0,20.62571487317485,0.34,123.79999999999724
inf,26.327769693346017,1.0,15.724418006076915,0.5,123.89999999999723,inf,30.88619761955091,5.0,19.612281824564693,0.42,123.89999999999723,,,,,,,inf,48.775695490840825,11.0,20.625841320785913,0.34,123.89999999999723
inf,26.327007317932676,1.0,15.723900854070056,0.5,123.99999999999723,inf,30.88533894355541,5.0,19.61255072142548,0.42,123.99999999999723,,,,,,,inf,48.77512088097043,11.0,20.62596786632388,0.34,123.99999999999723
inf,26.326244942519338,1.0,15.723384014856071,0.5,124.09999999999722,inf,30.884480267559912,5.0,19.612819994168728,0.42,124.09999999999722,,,,,,,inf,48.77454627110003,11.0,20.62609450978694,0.34,124.09999999999722
inf,26.325482567106,1.0,15.722867488465809,0.5,124.19999999999722,inf,30.883621591564417,5.0,19.613089642778956,0.42,124.19999999999722,,,,,,,inf,48.77397166122964,11.0,20.62622125117331,0.34,124.19999999999722
inf,26.32472019169267,1.0,15.7223512749301,0.5,124.29999999999721,inf,30.88276291556891,5.0,19.61335966724066,0.42,124.29999999999721,,,,,,,inf,48.77339705135924,11.0,20.62634809048116,0.34,124.29999999999721
inf,26.32395781627933,1.0,15.72183537427976,0.5,124.3999999999972,inf,30.881904239573416,5.0,19.613630067538313,0.42,124.3999999999972,,,,,,,inf,48.77282244148885,11.0,20.6264750277087,0.34,124.3999999999972
inf,26.32319544086599,1.0,15.721319786545592,0.5,124.4999999999972,inf,30.881045563577917,5.0,19.613900843656378,0.42,124.4999999999972,,,,,,,inf,48.77224783161845,11.0,20.62660206285412,0.34,124.4999999999972
inf,26.322433065452653,1.0,15.720804511758386,0.5,124.5999999999972,inf,30.88018688758242,5.0,19.614171995579287,0.42,124.5999999999972,,,,,,,inf,48.77167322174806,11.0,20.626729195915605,0.34,124.5999999999972
inf,26.321670690039316,1.0,15.720289549948912,0.5,124.69999999999719,inf,30.879328211586916,5.0,19.61444352329146,0.42,124.69999999999719,,,,,,,inf,48.77109861187766,11.0,20.62685642689135,0.34,124.69999999999719
inf,26.320908314625974,1.0,15.719774901147932,0.5,124.79999999999718,inf,30.87846953559142,5.0,19.61471542677728,0.42,124.79999999999718,,,,,,,inf,48.770524002007264,11.0,20.626983755779545,0.34,124.79999999999718
inf,26.320145939212644,1.0,15.719260565386184,0.5,124.89999999999718,inf,30.87761085959592,5.0,19.614987706021125,0.42,124.89999999999718,,,,,,,inf,48.769949392136866,11.0,20.627111182578368,0.34,124.89999999999718
inf,26.31938356379931,1.0,15.718746542694404,0.5,124.99999999999717,inf,30.87675218360042,5.0,19.615260361007355,0.42,124.99999999999717,,,,,,,inf,48.769374782266475,11.0,20.62723870728601,0.34,124.99999999999717
inf,26.31862118838597,1.0,15.7182328331033,0.5,125.09999999999717,inf,30.875893507604925,5.0,19.615533391720287,0.42,125.09999999999717,,,,,,,inf,48.76880017239608,11.0,20.62736632990066,0.34,125.09999999999717
inf,26.317858812972627,1.0,15.717719436643575,0.5,125.19999999999716,inf,30.875034831609423,5.0,19.615806798144245,0.42,125.19999999999716,,,,,,,inf,48.768225562525686,11.0,20.627494050420488,0.34,125.19999999999716
inf,26.317096437559297,1.0,15.717206353345913,0.5,125.29999999999715,inf,30.874176155613927,5.0,19.616080580263514,0.42,125.29999999999715,,,,,,,inf,48.76765095265529,11.0,20.62762186884369,0.34,125.29999999999715
inf,26.31633406214596,1.0,15.716693583240986,0.5,125.39999999999715,inf,30.873317479618425,5.0,19.616354738062363,0.42,125.39999999999715,,,,,,,inf,48.76707634278489,11.0,20.627749785168437,0.34,125.39999999999715
inf,26.31557168673262,1.0,15.716181126359448,0.5,125.49999999999714,inf,30.87245880362293,5.0,19.616629271525035,0.42,125.49999999999714,,,,,,,inf,48.7665017329145,11.0,20.62787779939291,0.34,125.49999999999714
inf,26.314809311319284,1.0,15.715668982731938,0.5,125.59999999999714,inf,30.871600127627435,5.0,19.616904180635768,0.42,125.59999999999714,,,,,,,inf,48.76592712304411,11.0,20.628005911515285,0.34,125.59999999999714
inf,26.31404693590595,1.0,15.715157152389088,0.5,125.69999999999713,inf,30.87074145163193,5.0,19.61717946537877,0.42,125.69999999999713,,,,,,,inf,48.76535251317371,11.0,20.628134121533737,0.34,125.69999999999713
inf,26.31328456049261,1.0,15.7146456353615,0.5,125.79999999999713,inf,30.869882775636434,5.0,19.617455125738218,0.42,125.79999999999713,,,,,,,inf,48.76477790330331,11.0,20.628262429446448,0.34,125.79999999999713
inf,26.31252218507927,1.0,15.71413443167978,0.5,125.89999999999712,inf,30.86902409964093,5.0,19.617731161698284,0.42,125.89999999999712,,,,,,,inf,48.764203293432914,11.0,20.628390835251576,0.34,125.89999999999712
inf,26.311759809665936,1.0,15.713623541374503,0.5,125.99999999999712,inf,30.868165423645433,5.0,19.618007573243116,0.42,125.99999999999712,,,,,,,inf,48.763628683562516,11.0,20.62851933894731,0.34,125.99999999999712
inf,26.310997434252595,1.0,15.713112964476238,0.5,126.09999999999711,inf,30.867306747649938,5.0,19.618284360356828,0.42,126.09999999999711,,,,,,,inf,48.763054073692125,11.0,20.628647940531817,0.34,126.09999999999711
inf,26.310235058839258,1.0,15.71260270101554,0.5,126.1999999999971,inf,30.866448071654435,5.0,19.618561523023537,0.42,126.1999999999971,,,,,,,inf,48.76247946382173,11.0,20.62877664000326,0.34,126.1999999999971
inf,26.309472683425923,1.0,15.712092751022945,0.5,126.2999999999971,inf,30.86558939565894,5.0,19.618839061227316,0.42,126.2999999999971,,,,,,,inf,48.76190485395133,11.0,20.6289054373598,0.34,126.2999999999971
inf,26.30871030801259,1.0,15.711583114528974,0.5,126.39999999999709,inf,30.864730719663438,5.0,19.619116974952235,0.42,126.39999999999709,,,,,,,inf,48.76133024408094,11.0,20.629034332599627,0.34,126.39999999999709
inf,26.30794793259925,1.0,15.711073791564134,0.5,126.49999999999709,inf,30.863872043667943,5.0,19.619395264182334,0.42,126.49999999999709,,,,,,,inf,48.76075563421055,11.0,20.629163325720885,0.34,126.49999999999709
inf,26.307185557185917,1.0,15.710564782158919,0.5,126.59999999999708,inf,30.863013367672448,5.0,19.619673928901623,0.42,126.59999999999708,,,,,,,inf,48.76018102434015,11.0,20.62929241672175,0.34,126.59999999999708
inf,26.30642318177258,1.0,15.710056086343812,0.5,126.69999999999708,inf,30.862154691676942,5.0,19.619952969094122,0.42,126.69999999999708,,,,,,,inf,48.75960641446975,11.0,20.629421605600374,0.34,126.69999999999708
inf,26.305660806359242,1.0,15.709547704149273,0.5,126.79999999999707,inf,30.861296015681447,5.0,19.620232384743804,0.42,126.79999999999707,,,,,,,inf,48.75903180459936,11.0,20.62955089235493,0.34,126.79999999999707
inf,26.3048984309459,1.0,15.709039635605745,0.5,126.89999999999706,inf,30.86043733968595,5.0,19.620512175834616,0.42,126.89999999999706,,,,,,,inf,48.75845719472896,11.0,20.629680276983567,0.34,126.89999999999706
inf,26.304136055532567,1.0,15.708531880743669,0.5,126.99999999999706,inf,30.85957866369045,5.0,19.620792342350516,0.42,126.99999999999706,,,,,,,inf,48.757882584858564,11.0,20.629809759484452,0.34,126.99999999999706
inf,26.303373680119233,1.0,15.70802443959346,0.5,127.09999999999705,inf,30.85871998769495,5.0,19.62107288427541,0.42,127.09999999999705,,,,,,,inf,48.757307974988166,11.0,20.629939339855735,0.34,127.09999999999705
inf,26.30261130470589,1.0,15.707517312185526,0.5,127.19999999999705,inf,30.857861311699452,5.0,19.621353801593198,0.42,127.19999999999705,,,,,,,inf,48.75673336511777,11.0,20.630069018095575,0.34,127.19999999999705
inf,26.301848929292554,1.0,15.707010498550252,0.5,127.29999999999704,inf,30.857002635703953,5.0,19.621635094287758,0.42,127.29999999999704,,,,,,,inf,48.75615875524738,11.0,20.63019879420213,0.34,127.29999999999704
inf,26.30108655387922,1.0,15.706503998718015,0.5,127.39999999999704,inf,30.856143959708458,5.0,19.621916762342938,0.42,127.39999999999704,,,,,,,inf,48.755584145376986,11.0,20.63032866817355,0.34,127.39999999999704
inf,26.30032417846588,1.0,15.705997812719172,0.5,127.49999999999703,inf,30.855285283712956,5.0,19.62219880574259,0.42,127.49999999999703,,,,,,,inf,48.75500953550659,11.0,20.630458640007987,0.34,127.49999999999703
inf,26.299561803052544,1.0,15.70549194058407,0.5,127.59999999999702,inf,30.85442660771746,5.0,19.622481224470516,0.42,127.59999999999702,,,,,,,inf,48.75443492563619,11.0,20.630588709703588,0.34,127.59999999999702
inf,26.298799427639207,1.0,15.704986382343037,0.5,127.69999999999702,inf,30.853567931721958,5.0,19.622764018510516,0.42,127.69999999999702,,,,,,,inf,48.75386031576579,11.0,20.630718877258502,0.34,127.69999999999702
inf,26.298037052225872,1.0,15.704481138026384,0.5,127.79999999999701,inf,30.85270925572646,5.0,19.623047187846357,0.42,127.79999999999701,,,,,,,inf,48.7532857058954,11.0,20.630849142670883,0.34,127.79999999999701
inf,26.297274676812535,1.0,15.703976207664418,0.5,127.89999999999701,inf,30.851850579730964,5.0,19.623330732461802,0.42,127.89999999999701,,,,,,,inf,48.75271109602501,11.0,20.63097950593888,0.34,127.89999999999701
inf,26.296512301399193,1.0,15.70347159128742,0.5,127.999999999997,inf,30.850991903735462,5.0,19.623614652340578,0.42,127.999999999997,,,,,,,inf,48.75213648615461,11.0,20.631109967060627,0.34,127.999999999997
inf,26.295749925985863,1.0,15.702967288925658,0.5,128.099999999997,inf,30.85013322773996,5.0,19.623898947466394,0.42,128.099999999997,,,,,,,inf,48.751561876284214,11.0,20.631240526034272,0.34,128.099999999997
inf,26.29498755057252,1.0,15.702463300609388,0.5,128.199999999997,inf,30.849274551744465,5.0,19.62418361782295,0.42,128.199999999997,,,,,,,inf,48.750987266413816,11.0,20.631371182857958,0.34,128.199999999997
inf,26.294225175159184,1.0,15.701959626368852,0.5,128.299999999997,inf,30.848509191200638,5.0,19.624407562590676,0.42,128.299999999997,,,,,,,inf,48.750412656543425,11.0,20.631501937529826,0.34,128.299999999997
inf,26.293462799745846,1.0,15.701456266234274,0.5,128.399999999997,inf,30.848102934513005,5.0,19.624396612464402,0.42,128.399999999997,,,,,,,inf,48.74983804667303,11.0,20.631632790048016,0.34,128.399999999997
inf,26.292700424332512,1.0,15.700953220235865,0.5,128.499999999997,inf,30.84769667782537,5.0,19.624385810087965,0.42,128.499999999997,,,,,,,inf,48.749263436802636,11.0,20.631763740410666,0.34,128.499999999997
inf,26.291938048919175,1.0,15.700450488403817,0.5,128.59999999999698,inf,30.847290421137743,5.0,19.62437515546161,0.42,128.59999999999698,,,,,,,inf,48.74868882693224,11.0,20.631894788615913,0.34,128.59999999999698
inf,26.291175673505837,1.0,15.699948070768311,0.5,128.69999999999698,inf,30.846884164450103,5.0,19.624364648585583,0.42,128.69999999999698,,,,,,,inf,48.74811421706185,11.0,20.632025934661893,0.34,128.69999999999698
inf,26.2904132980925,1.0,15.699445967359514,0.5,128.79999999999697,inf,30.846477907762473,5.0,19.624354289460108,0.42,128.79999999999697,,,,,,,inf,48.74753960719145,11.0,20.63215717854674,0.34,128.79999999999697
inf,26.28965092267916,1.0,15.698944178207572,0.5,128.89999999999696,inf,30.846071651074837,5.0,19.624344078085432,0.42,128.89999999999696,,,,,,,inf,48.74696499732105,11.0,20.632288520268588,0.34,128.89999999999696
inf,26.28888854726583,1.0,15.698442703342625,0.5,128.99999999999696,inf,30.845665394387208,5.0,19.624334014461773,0.42,128.99999999999696,,,,,,,inf,48.74639038745066,11.0,20.632419959825565,0.34,128.99999999999696
inf,26.288126171852493,1.0,15.69794154279479,0.5,129.09999999999695,inf,30.845259137699568,5.0,19.62432409858937,0.42,129.09999999999695,,,,,,,inf,48.74581577758026,11.0,20.632551497215808,0.34,129.09999999999695
inf,26.287363796439156,1.0,15.697440696594173,0.5,129.19999999999695,inf,30.84485288101194,5.0,19.624314330468444,0.42,129.19999999999695,,,,,,,inf,48.745241167709864,11.0,20.632683132437435,0.34,129.19999999999695
inf,26.286601421025814,1.0,15.696940164770858,0.5,129.29999999999694,inf,30.844446624324306,5.0,19.624304710099214,0.42,129.29999999999694,,,,,,,inf,48.744666557839466,11.0,20.63281486548858,0.34,129.29999999999694
inf,26.28583904561248,1.0,15.696439947354932,0.5,129.39999999999694,inf,30.844040367636673,5.0,19.624295237481892,0.42,129.39999999999694,,,,,,,inf,48.74409194796907,11.0,20.632946696367373,0.34,129.39999999999694
inf,26.285076670199143,1.0,15.695940044376444,0.5,129.49999999999693,inf,30.843634110949036,5.0,19.624285912616703,0.42,129.49999999999693,,,,,,,inf,48.74351733809868,11.0,20.633078625071935,0.34,129.49999999999693
inf,26.284314294785805,1.0,15.695440455865443,0.5,129.59999999999692,inf,30.843227854261404,5.0,19.624276735503848,0.42,129.59999999999692,,,,,,,inf,48.742942728228286,11.0,20.633210651600386,0.34,129.59999999999692
inf,26.283551919372467,1.0,15.694941181851958,0.5,129.69999999999692,inf,30.84282159757377,5.0,19.624267706143538,0.42,129.69999999999692,,,,,,,inf,48.74236811835789,11.0,20.633342775950855,0.34,129.69999999999692
inf,26.28278954395913,1.0,15.694442222366005,0.5,129.7999999999969,inf,30.842415340886138,5.0,19.624258824535982,0.42,129.7999999999969,,,,,,,inf,48.74179350848749,11.0,20.63347499812146,0.34,129.7999999999969
inf,26.282027168545795,1.0,15.693943577437581,0.5,129.8999999999969,inf,30.8420090841985,5.0,19.62425009068137,0.42,129.8999999999969,,,,,,,inf,48.7412188986171,11.0,20.633607318110318,0.34,129.8999999999969
inf,26.281264793132458,1.0,15.693445247096673,0.5,129.9999999999969,inf,30.84160282751087,5.0,19.62424150457991,0.42,129.9999999999969,,,,,,,inf,48.74064428874671,11.0,20.633739735915547,0.34,129.9999999999969
inf,26.28050241771912,1.0,15.692947231373246,0.5,130.0999999999969,inf,30.841196570823236,5.0,19.62423306623179,0.42,130.0999999999969,,,,,,,inf,48.74006967887631,11.0,20.633872251535273,0.34,130.0999999999969
inf,26.279740042305782,1.0,15.692449530297258,0.5,130.1999999999969,inf,30.840790314135603,5.0,19.6242247756372,0.42,130.1999999999969,,,,,,,inf,48.73949506900591,11.0,20.634004864967597,0.34,130.1999999999969
inf,26.278977666892448,1.0,15.691952143898645,0.5,130.29999999999688,inf,30.840384057447967,5.0,19.62421663279633,0.42,130.29999999999688,,,,,,,inf,48.738920459135514,11.0,20.63413757621064,0.34,130.29999999999688
inf,26.27821529147911,1.0,15.691455072207336,0.5,130.39999999999688,inf,30.839977800760334,5.0,19.62420863770936,0.42,130.39999999999688,,,,,,,inf,48.738345849265116,11.0,20.63427038526252,0.34,130.39999999999688
inf,26.277452916065773,1.0,15.690958315253233,0.5,130.49999999999687,inf,30.8395715440727,5.0,19.624200790376474,0.42,130.49999999999687,,,,,,,inf,48.737771239394725,11.0,20.63440329212134,0.34,130.49999999999687
inf,26.276690540652435,1.0,15.690461873066235,0.5,130.59999999999687,inf,30.839165287385068,5.0,19.62419309079785,0.42,130.59999999999687,,,,,,,inf,48.73719662952433,11.0,20.634536296785218,0.34,130.59999999999687
inf,26.275928165239097,1.0,15.689965745676217,0.5,130.69999999999686,inf,30.83875903069743,5.0,19.62418553897366,0.42,130.69999999999686,,,,,,,inf,48.73662201965393,11.0,20.634669399252253,0.34,130.69999999999686
