gradient_descent_sst best cost max,gradient_descent_sst best cost mean,gradient_descent_sst best cost min,gradient_descent_sst best cost std,gradient_descent_sst success fraction,gradient_descent_sst time,policy_guided_gradient_descent_sst best cost max,policy_guided_gradient_descent_sst best cost mean,policy_guided_gradient_descent_sst best cost min,policy_guided_gradient_descent_sst best cost std,policy_guided_gradient_descent_sst success fraction,policy_guided_gradient_descent_sst time,policy_guided_sst best cost max,policy_guided_sst best cost mean,policy_guided_sst best cost min,policy_guided_sst best cost std,policy_guided_sst success fraction,policy_guided_sst time,rl best cost max,rl best cost mean,rl best cost min,rl best cost std,rl success fraction,rl time,rl_rrt best cost max,rl_rrt best cost mean,rl_rrt best cost min,rl_rrt best cost std,rl_rrt success fraction,rl_rrt time,stable_sparse_rrt best cost max,stable_sparse_rrt best cost mean,stable_sparse_rrt best cost min,stable_sparse_rrt best cost std,stable_sparse_rrt success fraction,stable_sparse_rrt time
inf,18.829787234042552,3.0,10.87906275088573,0.94,65.20000000000057,4.0,2.62,1.0,0.9141115905621151,1.0,65.20000000000057,4.0,2.82,1.0,0.7922120928135343,1.0,65.20000000000057,4.0,2.78,1.0,0.9651942809610923,1.0,65.20000000000057,inf,23.88888888888889,13.0,17.110389595177708,0.4,65.20000000000057,inf,17.32608695652174,3.0,10.363091589713294,0.92,65.20000000000057
inf,18.829787234042552,3.0,10.87906275088573,0.94,65.30000000000057,4.0,2.62,1.0,0.9141115905621151,1.0,65.30000000000057,4.0,2.82,1.0,0.7922120928135343,1.0,65.30000000000057,4.0,2.78,1.0,0.9651942809610923,1.0,65.30000000000057,inf,23.88888888888889,13.0,17.110389595177708,0.4,65.30000000000057,inf,17.32608695652174,3.0,10.363091589713294,0.92,65.30000000000057
inf,18.829787234042552,3.0,10.87906275088573,0.94,65.40000000000056,4.0,2.62,1.0,0.9141115905621151,1.0,65.40000000000056,4.0,2.82,1.0,0.7922120928135343,1.0,65.40000000000056,4.0,2.78,1.0,0.9651942809610923,1.0,65.40000000000056,inf,23.88888888888889,13.0,17.110389595177708,0.4,65.40000000000056,inf,17.32608695652174,3.0,10.363091589713294,0.92,65.40000000000056
inf,18.829787234042552,3.0,10.87906275088573,0.94,65.50000000000055,4.0,2.62,1.0,0.9141115905621151,1.0,65.50000000000055,4.0,2.82,1.0,0.7922120928135343,1.0,65.50000000000055,4.0,2.78,1.0,0.9651942809610923,1.0,65.50000000000055,inf,23.88888888888889,13.0,17.110389595177708,0.4,65.50000000000055,inf,17.32608695652174,3.0,10.363091589713294,0.92,65.50000000000055
inf,18.829787234042552,3.0,10.87906275088573,0.94,65.60000000000055,4.0,2.62,1.0,0.9141115905621151,1.0,65.60000000000055,4.0,2.82,1.0,0.7922120928135343,1.0,65.60000000000055,4.0,2.78,1.0,0.9651942809610923,1.0,65.60000000000055,inf,23.88888888888889,13.0,17.110389595177708,0.4,65.60000000000055,inf,17.32608695652174,3.0,10.363091589713294,0.92,65.60000000000055
inf,18.829787234042552,3.0,10.87906275088573,0.94,65.70000000000054,4.0,2.62,1.0,0.9141115905621151,1.0,65.70000000000054,4.0,2.82,1.0,0.7922120928135343,1.0,65.70000000000054,4.0,2.78,1.0,0.9651942809610923,1.0,65.70000000000054,inf,23.88888888888889,13.0,17.110389595177708,0.4,65.70000000000054,inf,17.32608695652174,3.0,10.363091589713294,0.92,65.70000000000054
inf,18.829787234042552,3.0,10.87906275088573,0.94,65.80000000000054,4.0,2.62,1.0,0.9141115905621151,1.0,65.80000000000054,4.0,2.82,1.0,0.7922120928135343,1.0,65.80000000000054,4.0,2.78,1.0,0.9651942809610923,1.0,65.80000000000054,inf,23.88888888888889,13.0,17.110389595177708,0.4,65.80000000000054,inf,17.32608695652174,3.0,10.363091589713294,0.92,65.80000000000054
inf,18.829787234042552,3.0,10.87906275088573,0.94,65.90000000000053,4.0,2.62,1.0,0.9141115905621151,1.0,65.90000000000053,4.0,2.82,1.0,0.7922120928135343,1.0,65.90000000000053,4.0,2.78,1.0,0.9651942809610923,1.0,65.90000000000053,inf,23.88888888888889,13.0,17.110389595177708,0.4,65.90000000000053,inf,17.32608695652174,3.0,10.363091589713294,0.92,65.90000000000053
inf,18.829787234042552,3.0,10.87906275088573,0.94,66.00000000000053,4.0,2.62,1.0,0.9141115905621151,1.0,66.00000000000053,4.0,2.82,1.0,0.7922120928135343,1.0,66.00000000000053,4.0,2.78,1.0,0.9651942809610923,1.0,66.00000000000053,inf,23.88888888888889,13.0,17.110389595177708,0.4,66.00000000000053,inf,17.32608695652174,3.0,10.363091589713294,0.92,66.00000000000053
inf,18.829787234042552,3.0,10.87906275088573,0.94,66.10000000000052,4.0,2.62,1.0,0.9141115905621151,1.0,66.10000000000052,4.0,2.82,1.0,0.7922120928135343,1.0,66.10000000000052,4.0,2.78,1.0,0.9651942809610923,1.0,66.10000000000052,inf,23.88888888888889,13.0,17.110389595177708,0.4,66.10000000000052,inf,17.32608695652174,3.0,10.363091589713294,0.92,66.10000000000052
