gradient_descent_sst best cost ci,gradient_descent_sst best cost max,gradient_descent_sst best cost mean,gradient_descent_sst best cost min,gradient_descent_sst best cost std,gradient_descent_sst success fraction,gradient_descent_sst success fraction ci,gradient_descent_sst time,policy_guided_gradient_descent_sst best cost ci,policy_guided_gradient_descent_sst best cost max,policy_guided_gradient_descent_sst best cost mean,policy_guided_gradient_descent_sst best cost min,policy_guided_gradient_descent_sst best cost std,policy_guided_gradient_descent_sst success fraction,policy_guided_gradient_descent_sst success fraction ci,policy_guided_gradient_descent_sst time,policy_guided_sst best cost ci,policy_guided_sst best cost max,policy_guided_sst best cost mean,policy_guided_sst best cost min,policy_guided_sst best cost std,policy_guided_sst success fraction,policy_guided_sst success fraction ci,policy_guided_sst time,rl best cost ci,rl best cost max,rl best cost mean,rl best cost min,rl best cost std,rl success fraction,rl success fraction ci,rl time,stable_sparse_rrt best cost ci,stable_sparse_rrt best cost max,stable_sparse_rrt best cost mean,stable_sparse_rrt best cost min,stable_sparse_rrt best cost std,stable_sparse_rrt success fraction,stable_sparse_rrt success fraction ci,stable_sparse_rrt time
"(33.88884656837762, 55.274112469939205, 44.581479519158414)",inf,44.581479519158414,20.977754229901013,18.520183537437454,0.02,"[0.002166494175293633, 0.08968035105696404, 0.02]",2.0000000000000004,"(26.940946082582393, 41.02010282484884, 33.98052445371562)",inf,33.98052445371562,3.0,17.243375013609146,0.14,"[0.06487170115051848, 0.2553250281563917, 0.14]",2.0000000000000004,"(25.355571391251914, 40.97830813854773, 33.16693976489982)",inf,33.16693976489982,5.0,19.52842093411977,0.14,"[0.06487170115051848, 0.2553250281563917, 0.14]",2.0000000000000004,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",2.0000000000000004,"(44.70534805210158, 61.58143014637093, 53.14338909923625)",inf,53.14338909923625,19.93129514963332,18.868033378326647,0.04,"[0.008404035138946046, 0.12217893558724946, 0.04]",2.0000000000000004
"(33.88867302747098, 55.274086060471525, 44.58137954397125)",inf,44.58137954397125,20.976554527655026,18.52031095700129,0.02,"[0.002166494175293633, 0.08968035105696404, 0.02]",2.1000000000000005,"(26.92741048507057, 41.01659809287262, 33.9720042889716)",inf,33.9720042889716,3.0,17.255660264729492,0.14,"[0.06487170115051848, 0.2553250281563917, 0.14]",2.1000000000000005,"(25.349463744207693, 40.97615487344473, 33.16280930882621)",inf,33.16280930882621,5.0,19.533363911546296,0.14,"[0.06487170115051848, 0.2553250281563917, 0.14]",2.1000000000000005,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",2.1000000000000005,"(44.697016943034924, 61.58003741251906, 53.13852717777699)",inf,53.13852717777699,19.864444461209327,18.87579071764347,0.06,"[0.01718664907115114, 0.15153256302766027, 0.06]",2.1000000000000005
"(33.888499483643066, 55.274059653925114, 44.58127956878409)",inf,44.58127956878409,20.97535482540904,18.520438381624917,0.02,"[0.002166494175293633, 0.08968035105696404, 0.02]",2.2000000000000006,"(26.90830151213764, 41.00895728095273, 33.958629396545184)",inf,33.958629396545184,3.0,17.2697058361145,0.16,"[0.07866748400241928, 0.2793263304809268, 0.16]",2.2000000000000006,"(25.34335167012633, 40.974006035378856, 33.158678852752594)",inf,33.158678852752594,5.0,19.538317956565656,0.14,"[0.06487170115051848, 0.2553250281563917, 0.14]",2.2000000000000006,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",2.2000000000000006,"(44.68868143355911, 61.57864907907637, 53.13366525631774)",inf,53.13366525631774,19.797593772785337,18.88355789657433,0.06,"[0.01718664907115114, 0.15153256302766027, 0.06]",2.2000000000000006
"(33.88832593689392, 55.27403325029991, 44.581179593596914)",inf,44.581179593596914,20.974155123163047,18.520565811308245,0.02,"[0.002166494175293633, 0.08968035105696404, 0.02]",2.3000000000000007,"(26.88466939971493, 40.99801809422048, 33.9413437469677)",inf,33.9413437469677,3.0,17.285251431756844,0.16,"[0.07866748400241928, 0.2793263304809268, 0.16]",2.3000000000000007,"(25.33723517237448, 40.97186162098347, 33.154548396678976)",inf,33.154548396678976,5.0,19.543283060761237,0.14,"[0.06487170115051848, 0.2553250281563917, 0.14]",2.3000000000000007,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",2.3000000000000007,"(44.68034152910181, 61.577265140615154, 53.12880333485848)",inf,53.12880333485848,19.730743084361343,18.89133490298255,0.06,"[0.01718664907115114, 0.15153256302766027, 0.06]",2.3000000000000007
"(33.888152387223634, 55.27400684959587, 44.58107961840975)",inf,44.58107961840975,20.97295542091706,18.520693246051152,0.02,"[0.002166494175293633, 0.08968035105696404, 0.02]",2.400000000000001,"(26.860973490356805, 40.98714270442364, 33.92405809739022)",inf,33.92405809739022,3.0,17.300953297338108,0.16,"[0.07866748400241928, 0.2793263304809268, 0.16]",2.400000000000001,"(25.33111425432287, 40.969721626887846, 33.15041794060536)",inf,33.15041794060536,5.0,19.548259215706217,0.14,"[0.06487170115051848, 0.2553250281563917, 0.14]",2.400000000000001,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",2.400000000000001,"(44.67199723508864, 61.575885591709806, 53.12394141339922)",inf,53.12394141339922,19.663892395937353,18.899121724736077,0.06,"[0.01718664907115114, 0.15153256302766027, 0.06]",2.400000000000001
"(33.887978834632264, 55.27398045181293, 44.5809796432226)",inf,44.5809796432226,20.971755718671073,18.52082068585355,0.02,"[0.002166494175293633, 0.08968035105696404, 0.02]",2.500000000000001,"(26.837213957605186, 40.9763309380203, 33.90677244781274)",inf,33.90677244781274,3.0,17.316811007769136,0.16,"[0.07866748400241928, 0.2793263304809268, 0.16]",2.500000000000001,"(25.324988919346296, 40.96758604971717, 33.14628748453173)",inf,33.14628748453173,5.0,19.553246412963595,0.14,"[0.06487170115051848, 0.2553250281563917, 0.14]",2.500000000000001,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",2.500000000000001,"(44.663648556943116, 61.57451042693681, 53.119079491939964)",inf,53.119079491939964,19.597041707513362,18.906918349707556,0.06,"[0.01718664907115114, 0.15153256302766027, 0.06]",2.500000000000001
"(33.88780527911984, 55.27395405695102, 44.58087966803543)",inf,44.58087966803543,20.970556016425085,18.52094813071533,0.02,"[0.002166494175293633, 0.08968035105696404, 0.02]",2.600000000000001,"(26.813390976086204, 40.96558262038432, 33.88948679823526)",inf,33.88948679823526,3.0,17.33282413530501,0.16,"[0.07866748400241928, 0.2793263304809268, 0.16]",2.600000000000001,"(25.31885917082361, 40.965454886092616, 33.142157028458115)",inf,33.142157028458115,5.0,19.55824464408626,0.14,"[0.06487170115051848, 0.2553250281563917, 0.14]",2.600000000000001,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",2.600000000000001,"(44.65529550008665, 61.57313964087476, 53.114217570480704)",inf,53.114217570480704,19.53019101908937,18.914724765774363,0.06,"[0.01718664907115114, 0.15153256302766027, 0.06]",2.600000000000001
"(33.88763172068644, 55.27392766501008, 44.58077969284826)",inf,44.58077969284826,20.969356314179095,18.52107558063638,0.02,"[0.002166494175293633, 0.08968035105696404, 0.02]",2.700000000000001,"(26.789504721489582, 40.95489757582598, 33.87220114865778)",inf,33.87220114865778,3.0,17.348992249595565,0.16,"[0.07866748400241928, 0.2793263304809268, 0.16]",2.700000000000001,"(25.312725012137673, 40.96332813263132, 33.1380265723845)",inf,33.1380265723845,5.0,19.56325390061706,0.14,"[0.06487170115051848, 0.2553250281563917, 0.14]",2.700000000000001,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",2.700000000000001,"(44.64693806993851, 61.5717732281044, 53.10935564902145)",inf,53.10935564902145,19.46334033066538,18.92254096081867,0.06,"[0.01718664907115114, 0.15153256302766027, 0.06]",2.700000000000001
"(33.88745815933214, 55.273901275990056, 44.5806797176611)",inf,44.5806797176611,20.968156611933107,18.521203035616605,0.02,"[0.002166494175293633, 0.08968035105696404, 0.02]",2.800000000000001,"(26.765555370548007, 40.944275627612576, 33.85491549908029)",inf,33.85491549908029,3.0,17.365314917735866,0.16,"[0.07866748400241928, 0.2793263304809268, 0.16]",2.800000000000001,"(25.306586446675336, 40.961205785946426, 33.13389611631088)",inf,33.13389611631088,5.0,19.56827417408886,0.14,"[0.06487170115051848, 0.2553250281563917, 0.14]",2.800000000000001,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",2.800000000000001,"(44.63857627191575, 61.570411183208634, 53.10449372756219)",inf,53.10449372756219,19.396489642241388,18.930366922727494,0.06,"[0.01718664907115114, 0.15153256302766027, 0.06]",2.800000000000001
"(33.887284595056975, 55.273874889890884, 44.58057974247393)",inf,44.58057974247393,20.96695690968712,18.521330495655896,0.02,"[0.002166494175293633, 0.08968035105696404, 0.02]",2.9000000000000012,"(26.741543101016596, 40.933716597989026, 33.83762984950281)",inf,33.83762984950281,3.0,17.38179170431662,0.16,"[0.07866748400241928, 0.2793263304809268, 0.16]",2.9000000000000012,"(25.30044347782742, 40.9590878426471, 33.12976566023726)",inf,33.12976566023726,5.0,19.573305456024595,0.14,"[0.06487170115051848, 0.2553250281563917, 0.14]",2.9000000000000012,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",2.9000000000000012,"(44.63021011143331, 61.56905350077256, 53.099631806102934)",inf,53.099631806102934,19.329638953817394,18.938202639392753,0.06,"[0.01718664907115114, 0.15153256302766027, 0.06]",2.9000000000000012
"(33.88711102786101, 55.27384850671251, 44.58047976728676)",inf,44.58047976728676,20.965757207441133,18.52145796075415,0.02,"[0.002166494175293633, 0.08968035105696404, 0.02]",3.0000000000000013,"(26.719450706620123, 40.923670765507126, 33.821560736063624)",inf,33.821560736063624,3.0,17.39654566923939,0.16,"[0.07866748400241928, 0.2793263304809268, 0.16]",3.0000000000000013,"(25.29429610898871, 40.956974299338576, 33.12563520416364)",inf,33.12563520416364,5.0,19.578347737937335,0.14,"[0.06487170115051848, 0.2553250281563917, 0.14]",3.0000000000000013,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",3.0000000000000013,"(44.62183959390386, 61.56770017538352, 53.09476988464369)",inf,53.09476988464369,19.262788265393404,18.946048098711316,0.06,"[0.01718664907115114, 0.15153256302766027, 0.06]",3.0000000000000013
"(33.88693745774433, 55.27382212645487, 44.5803797920996)",inf,44.5803797920996,20.964557505195145,18.52158543091126,0.02,"[0.002166494175293633, 0.08968035105696404, 0.02]",3.1000000000000014,"(26.707728918978262, 40.91604244093121, 33.811885679954734)",inf,33.811885679954734,3.0,17.40155911713563,0.16,"[0.07866748400241928, 0.2793263304809268, 0.16]",3.1000000000000014,"(25.28814434355789, 40.95486515262216, 33.121504748090025)",inf,33.121504748090025,5.0,19.58340101133034,0.14,"[0.06487170115051848, 0.2553250281563917, 0.14]",3.1000000000000014,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",3.1000000000000014,"(44.61346472473783, 61.56635120163103, 53.08990796318443)",inf,53.08990796318443,19.195937576969413,18.953903288585053,0.06,"[0.01718664907115114, 0.15153256302766027, 0.06]",3.1000000000000014
"(33.886763884706966, 55.273795749117895, 44.58027981691243)",inf,44.58027981691243,20.963357802949155,18.521712906127124,0.02,"[0.002166494175293633, 0.08968035105696404, 0.02]",3.2000000000000015,"(26.69596643420931, 40.90845481348238, 33.802210623845845)",inf,33.802210623845845,3.0,17.406672252227246,0.16,"[0.07866748400241928, 0.2793263304809268, 0.16]",3.2000000000000015,"(25.281988184937557, 40.95276039909527, 33.117374292016414)",inf,33.117374292016414,5.0,19.588465267697142,0.14,"[0.06487170115051848, 0.2553250281563917, 0.14]",3.2000000000000015,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",3.2000000000000015,"(44.605085509343425, 61.56500657410692, 53.08504604172517)",inf,53.08504604172517,19.12908688854542,18.96176819692089,0.06,"[0.01718664907115114, 0.15153256302766027, 0.06]",3.2000000000000015
"(33.88659030874899, 55.27376937470153, 44.58017984172526)",inf,44.58017984172526,20.962158100703167,18.521840386401635,0.02,"[0.002166494175293633, 0.08968035105696404, 0.02]",3.3000000000000016,"(26.68416328816634, 40.90090784730756, 33.79253556773695)",inf,33.79253556773695,3.0,17.411884986692485,0.16,"[0.07866748400241928, 0.2793263304809268, 0.16]",3.3000000000000016,"(25.275827636534164, 40.95066003535142, 33.11324383594279)",inf,33.11324383594279,5.0,19.593540498521566,0.14,"[0.06487170115051848, 0.2553250281563917, 0.14]",3.3000000000000016,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",3.3000000000000016,"(44.59670195312655, 61.563666287405276, 53.08018412026591)",inf,53.08018412026591,19.06223620012143,18.969642811630855,0.06,"[0.01718664907115114, 0.15153256302766027, 0.06]",3.3000000000000016
"(33.88641672987048, 55.27374300320573, 44.58007986653811)",inf,44.58007986653811,20.96095839845718,18.52196787173469,0.02,"[0.002166494175293633, 0.08968035105696404, 0.02]",3.4000000000000017,"(26.67231951735748, 40.89340150589862, 33.78286051162805)",inf,33.78286051162805,3.0,17.417197231105064,0.16,"[0.07866748400241928, 0.2793263304809268, 0.16]",3.4000000000000017,"(25.269268816578546, 40.94824461697043, 33.10875671677449)",inf,33.10875671677449,5.0,19.598719750489852,0.16,"[0.07866748400241928, 0.2793263304809268, 0.16]",3.4000000000000017,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",3.4000000000000017,"(44.58831406149079, 61.56233033612253, 53.07532219880666)",inf,53.07532219880666,18.995385511697435,18.977527120632146,0.06,"[0.01718664907115114, 0.15153256302766027, 0.06]",3.4000000000000017
"(33.886243148071465, 55.27371663463041, 44.57997989135094)",inf,44.57997989135094,20.959758696211193,18.52209536212619,0.02,"[0.002166494175293633, 0.08968035105696404, 0.02]",3.5000000000000018,"(26.660435158942853, 40.88593575209547, 33.77318545551916)",inf,33.77318545551916,3.0,17.422608894441673,0.16,"[0.07866748400241928, 0.2793263304809268, 0.16]",3.5000000000000018,"(25.262555601474244, 40.945711935193444, 33.104133768333845)",inf,33.104133768333845,5.0,19.603945417149003,0.16,"[0.07866748400241928, 0.2793263304809268, 0.16]",3.5000000000000018,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",3.5000000000000018,"(44.579921839837425, 61.56099871485738, 53.0704602773474)",inf,53.0704602773474,18.928534823273445,18.985421111847153,0.06,"[0.01718664907115114, 0.15153256302766027, 0.06]",3.5000000000000018
"(33.88606956335201, 55.27369026897553, 44.57987991616377)",inf,44.57987991616377,20.9585589939652,18.522222857576025,0.02,"[0.002166494175293633, 0.08968035105696404, 0.02]",3.600000000000002,"(26.64851025073142, 40.87851054808911, 33.763510399410265)",inf,33.763510399410265,3.0,17.428119884089615,0.16,"[0.07866748400241928, 0.2793263304809268, 0.16]",3.600000000000002,"(25.255837998215185, 40.943183641571224, 33.099510819893204)",inf,33.099510819893204,5.0,19.60918205419505,0.16,"[0.07866748400241928, 0.2793263304809268, 0.16]",3.600000000000002,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",3.600000000000002,"(44.571525293565365, 61.55967141821092, 53.06559835588814)",inf,53.06559835588814,18.861684134849455,18.993324773203533,0.06,"[0.01718664907115114, 0.15153256302766027, 0.06]",3.600000000000002
"(33.885895975712195, 55.27366390624102, 44.57977994097661)",inf,44.57977994097661,20.957359291719214,18.52235035808409,0.02,"[0.002166494175293633, 0.08968035105696404, 0.02]",3.700000000000002,"(26.636544831177872, 40.871125855424864, 33.75383534330137)",inf,33.75383534330137,3.0,17.43373010585454,0.16,"[0.07866748400241928, 0.2793263304809268, 0.16]",3.700000000000002,"(25.249116010316, 40.940659732589125, 33.09488787145256)",inf,33.09488787145256,5.0,19.614429652841405,0.16,"[0.07866748400241928, 0.2793263304809268, 0.16]",3.700000000000002,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",3.700000000000002,"(44.563124428071156, 61.55834844078661, 53.06073643442888)",inf,53.06073643442888,18.794833446425464,19.001238092634257,0.06,"[0.01718664907115114, 0.15153256302766027, 0.06]",3.700000000000002
"(33.885722385152064, 55.27363754642681, 44.57967996578944)",inf,44.57967996578944,20.956159589473227,18.52247786365028,0.02,"[0.002166494175293633, 0.08968035105696404, 0.02]",3.800000000000002,"(26.624538939379384, 40.86378163500557, 33.74416028719248)",inf,33.74416028719248,3.0,17.43943946396832,0.16,"[0.07866748400241928, 0.2793263304809268, 0.16]",3.800000000000002,"(25.242389641294924, 40.93814020472893, 33.09026492301193)",inf,33.09026492301193,5.0,19.619688204292512,0.16,"[0.07866748400241928, 0.2793263304809268, 0.16]",3.800000000000002,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",3.800000000000002,"(44.55471924874893, 61.557029777190316, 53.05587451296962)",inf,53.05587451296962,18.72798275800147,19.00916105807765,0.06,"[0.01718664907115114, 0.15153256302766027, 0.06]",3.800000000000002
"(33.88554879167168, 55.27361118953286, 44.57957999060227)",inf,44.57957999060227,20.95495988722724,18.52260537427449,0.02,"[0.002166494175293633, 0.08968035105696404, 0.02]",3.900000000000002,"(26.61249261507237, 40.85647784709481, 33.73448523108359)",inf,33.73448523108359,3.0,17.44524786109701,0.16,"[0.07866748400241928, 0.2793263304809268, 0.16]",3.900000000000002,"(25.235658894673733, 40.935625054468844, 33.08564197457129)",inf,33.08564197457129,5.0,19.624957699743884,0.16,"[0.07866748400241928, 0.2793263304809268, 0.16]",3.900000000000002,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",3.900000000000002,"(44.54630976099044, 61.55571542203032, 53.05101259151038)",inf,53.05101259151038,18.66113206957748,19.017093657477453,0.06,"[0.01718664907115114, 0.15153256302766027, 0.06]",3.900000000000002
"(33.885375195271116, 55.2735848355591, 44.57948001541511)",inf,44.57948001541511,20.95376018498125,18.52273288995662,0.02,"[0.002166494175293633, 0.08968035105696404, 0.02]",4.000000000000002,"(26.600405898629177, 40.84921445132021, 33.72481017497469)",inf,33.72481017497469,3.0,17.451155198348946,0.16,"[0.07866748400241928, 0.2793263304809268, 0.16]",4.000000000000002,"(25.228923773977773, 40.933114278283504, 33.08101902613064)",inf,33.08101902613064,5.0,19.630238130382168,0.16,"[0.07866748400241928, 0.2793263304809268, 0.16]",4.000000000000002,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",4.000000000000002,"(44.53789597018493, 61.5544053699173, 53.04615067005111)",inf,53.04615067005111,18.594281381153486,19.02503587878286,0.06,"[0.01718664907115114, 0.15153256302766027, 0.06]",4.000000000000002
"(33.88520159595041, 55.273558484505465, 44.57938004022794)",inf,44.57938004022794,20.95256048273526,18.522860410696566,0.02,"[0.002166494175293633, 0.08968035105696404, 0.02]",4.100000000000001,"(26.588278831054758, 40.84199140667683, 33.715135118865796)",inf,33.715135118865796,3.0,17.457161375282936,0.16,"[0.07866748400241928, 0.2793263304809268, 0.16]",4.100000000000001,"(25.222184282735917, 40.930607872644096, 33.076396077690006)",inf,33.076396077690006,5.0,19.635529487385227,0.16,"[0.07866748400241928, 0.2793263304809268, 0.16]",4.100000000000001,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",4.100000000000001,"(44.52947788171926, 61.553099615464475, 53.04128874859187)",inf,53.04128874859187,18.527430692729496,19.03298770994857,0.06,"[0.01718664907115114, 0.15153256302766027, 0.06]",4.100000000000001
"(33.88502799370964, 55.2735321363719, 44.57928006504077)",inf,44.57928006504077,20.951360780489274,18.522987936494218,0.02,"[0.002166494175293633, 0.08968035105696404, 0.02]",4.200000000000001,"(26.576111453983252, 40.83480867153056, 33.705460062756906)",inf,33.705460062756906,3.0,17.46326628991659,0.16,"[0.07866748400241928, 0.2793263304809268, 0.16]",4.200000000000001,"(25.215440424480498, 40.92810583401823, 33.071773129249365)",inf,33.071773129249365,5.0,19.640831761922172,0.16,"[0.07866748400241928, 0.2793263304809268, 0.16]",4.200000000000001,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",4.200000000000001,"(44.52105550097772, 61.5517981532875, 53.03642682713261)",inf,53.03642682713261,18.460580004305505,19.040949138934867,0.06,"[0.01718664907115114, 0.15153256302766027, 0.06]",4.200000000000001
"(33.884854388548874, 55.27350579115836, 44.579180089853615)",inf,44.579180089853615,20.950161078243287,18.523115467349474,0.02,"[0.002166494175293633, 0.08968035105696404, 0.02]",4.300000000000001,"(26.563903809674553, 40.82766620362146, 33.69578500664801)",inf,33.69578500664801,3.0,17.469469838734693,0.16,"[0.07866748400241928, 0.2793263304809268, 0.16]",4.300000000000001,"(25.20869220274735, 40.92560815887011, 33.06715018080873)",inf,33.06715018080873,5.0,19.64614494515345,0.16,"[0.07866748400241928, 0.2793263304809268, 0.16]",4.300000000000001,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",4.300000000000001,"(44.512628833342156, 61.55050097800454, 53.03156490567335)",inf,53.03156490567335,18.393729315881515,19.04892015370761,0.06,"[0.01718664907115114, 0.15153256302766027, 0.06]",4.300000000000001
"(33.884680780468145, 55.27347944886475, 44.579080114666446)",inf,44.579080114666446,20.948961375997296,18.523243003262234,0.02,"[0.002166494175293633, 0.08968035105696404, 0.02]",4.4,"(26.551655941010857, 40.82056396006737, 33.68610995053911)",inf,33.68610995053911,3.0,17.475771916697777,0.16,"[0.07866748400241928, 0.2793263304809268, 0.16]",4.4,"(25.20193962107574, 40.92311484366044, 33.06252723236809)",inf,33.06252723236809,5.0,19.651469028230874,0.16,"[0.07866748400241928, 0.2793263304809268, 0.16]",4.4,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",4.4,"(44.50419788419187, 61.54920808423631, 53.02670298421409)",inf,53.02670298421409,18.32687862745752,19.056900742238337,0.06,"[0.01718664907115114, 0.15153256302766027, 0.06]",4.4
"(33.884507169467526, 55.27345310949103, 44.57898013947928)",inf,44.57898013947928,20.94776167375131,18.523370544232385,0.02,"[0.002166494175293633, 0.08968035105696404, 0.02]",4.5,"(26.539367891493118, 40.813501897367324, 33.67643489443022)",inf,33.67643489443022,3.0,17.482172417250712,0.16,"[0.07866748400241928, 0.2793263304809268, 0.16]",4.5,"(25.195182683008362, 40.92062588484654, 33.05790428392745)",inf,33.05790428392745,5.0,19.656804002297715,0.16,"[0.07866748400241928, 0.2793263304809268, 0.16]",4.5,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",4.5,"(44.49576265890359, 61.547919466606075, 53.02184106275483)",inf,53.02184106275483,18.26002793903353,19.064890892504287,0.06,"[0.01718664907115114, 0.15153256302766027, 0.06]",4.5
"(33.88433355554709, 55.273426773037144, 44.578880164292116)",inf,44.578880164292116,20.94656197150532,18.523498090259828,0.02,"[0.002166494175293633, 0.08968035105696404, 0.02]",4.6,"(26.527039705237463, 40.80647997140519, 33.666759838321326)",inf,33.666759838321326,3.0,17.488671232331466,0.16,"[0.07866748400241928, 0.2793263304809268, 0.16]",4.6,"(25.188421392091307, 40.91814127888231, 33.05328133548681)",inf,33.05328133548681,5.0,19.662149858488753,0.16,"[0.07866748400241928, 0.2793263304809268, 0.16]",4.6,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",4.6,"(44.4873231628515, 61.546635119739655, 53.01697914129558)",inf,53.01697914129558,18.19317725060954,19.07289059248844,0.06,"[0.01718664907115114, 0.15153256302766027, 0.06]",4.6
"(33.88415993870687, 55.27340043950302, 44.57878018910495)",inf,44.57878018910495,20.945362269259334,18.523625641344456,0.02,"[0.002166494175293633, 0.08968035105696404, 0.02]",4.699999999999999,"(26.51467142697164, 40.79949813745322, 33.65708478221243)",inf,33.65708478221243,3.0,17.495268252379905,0.16,"[0.07866748400241928, 0.2793263304809268, 0.16]",4.699999999999999,"(25.181655751874047, 40.9156610222183, 33.048658387046174)",inf,33.048658387046174,5.0,19.667506587930315,0.16,"[0.07866748400241928, 0.2793263304809268, 0.16]",4.699999999999999,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",4.699999999999999,"(44.47887940140716, 61.54535503826548, 53.01211721983632)",inf,53.01211721983632,18.126326562185547,19.080899830179604,0.06,"[0.01718664907115114, 0.15153256302766027, 0.06]",4.699999999999999
"(33.883986318946945, 55.27337410888861, 44.57868021391778)",inf,44.57868021391778,20.944162567013343,18.523753197486172,0.02,"[0.002166494175293633, 0.08968035105696404, 0.02]",4.799999999999999,"(26.50226310203132, 40.79255635017576, 33.64740972610354)",inf,33.64740972610354,3.0,17.50196336634675,0.16,"[0.07866748400241928, 0.2793263304809268, 0.16]",4.799999999999999,"(25.174885765909387, 40.91318511130168, 33.04403543860553)",inf,33.04403543860553,5.0,19.67287418174037,0.16,"[0.07866748400241928, 0.2793263304809268, 0.16]",4.799999999999999,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",4.799999999999999,"(44.470431379939555, 61.544079216814595, 53.007255298377075)",inf,53.007255298377075,18.059475873761556,19.088918593572412,0.06,"[0.01718664907115114, 0.15153256302766027, 0.06]",4.799999999999999
